ID	cl0	cl1	cl2	cl3	cl4	cl5	cl6	cl7	cl8	cl9	cl10	cl11	cl12	cl13	cl14	cl15	cl16	cl17	cl18	cl19	cl20	cl21	cl22	cl23	cl24	cl25	cl26	cl27	cl28	cl29	cl30	cl31	cl32	cl33	cl34	cl35	cl36	cl37	cl38	cl39	cl40	cl41	cl42	cl43	cl44	cl45	cl46	cl47	cl48	cl49	cl50	cl51	cl52	cl53	cl54	cl55	cl56	cl57	cl58	cl59	cl60	cl61	cl62	cl63	cl64	cl65	cl66	cl67	cl68	cl69	cl70	cl71	cl72	cl73	cl74	cl75	cl76	cl77	cl78	cl79	cl80	cl81	cl82	cl83	cl84	cl85	cl86	cl87	cl88	cl89	cl90	cl91	cl92	cl93	cl94	cl95	cl96	cl97	cl98	cl99	cl100	cl101	cl102	cl103	cl104	cl105	cl106	cl107	cl108	cl109	cl110	cl111	cl112	cl113	cl114	cl115	cl116	cl117	cl118	cl119	cl120	cl121	cl122	cl123	cl124	cl125	cl126	cl127	cl128	cl129	cl130	cl131	cl132	cl133	cl134	cl135	cl136	cl137	cl138	cl139	cl140	cl141	cl142	cl143	cl144	cl145	cl146	cl147	cl148	cl149	out:family	out:subfamily	out:tribus	out:genus	out:species
ZMA.INS.1275552_1	0.003750938	0.000750188	0.009752438	0.009002251	0.00300075	0.004501125	0.009752438	0.000750188	0.009002251	0.000750188	0.004501125	0.0060015	0.001500375	0.00300075	0.015753938	0.014253563	0.009002251	0.0060015	0.00300075	0.002250563	0.013503376	0.005251313	0.008252063	0.000750188	0.015753938	0.006751688	0.002250563	0.006751688	0.021005251	0.00300075	0.00300075	0.009002251	0.021005251	0.015753938	0.010502626	0.001500375	0.007501875	0.004501125	0.002250563	0.012003001	0.0060015	0.000750188	0.006751688	0.001500375	0.001500375	0.001500375	0.003750938	0.015003751	0.011252813	0.008252063	0.017254314	0.003750938	0.002250563	0.002250563	0.005251313	0.0060015	0.000750188	0.009752438	0.010502626	0.002250563	0.012753188	0.0060015	0.000750188	0.003750938	0.002250563	0.012753188	0.003750938	0.001500375	0.022505626	0.001500375	0.015003751	0.002250563	0.013503376	0.004501125	0.00300075	0.006751688	0.003750938	0.024006002	0.002250563	0.004501125	0.009752438	0.001500375	0.00300075	0.005251313	0.000750188	0.006751688	0.017254314	0.012003001	0.006751688	0.004501125	0.001500375	0.014253563	0.011252813	0.012003001	0.000750188	0.00300075	0.001500375	0.011252813	0.000750188	0.004501125	0.005251313	0.004501125	0.00300075	0.003750938	0.005251313	0.013503376	0.000750188	0.005251313	0.000750188	0.001500375	0.013503376	0.006751688	0.004501125	0.001500375	0.002250563	0.006751688	0.021755439	0.000750188	0.0060015	0.00300075	0.003750938	0.004501125	0.003750938	0.010502626	0.0060015	0.002250563	0.000750188	0.003750938	0.007501875	0.012003001	0.015753938	0.011252813	0.005251313	0.005251313	0.000750188	0.001500375	0.013503376	0.001500375	0.000750188	0.004501125	0.009752438	0.012003001	0.009002251	0.000750188	0.018754689	0.021005251	0	0.011252813	0.009002251	0.005251313	1	1	2	8	23
ZMA.INS.1275557_1	0.004702194	0	0.006269592	0.01645768	0.003134796	0.004702194	0.007053292	0.000783699	0.014106583	0.001567398	0.005485893	0.004702194	0.001567398	0.002351097	0.014106583	0.018025078	0.010971787	0.002351097	0.003918495	0	0.010971787	0.003918495	0.003134796	0	0.018808777	0.003918495	0	0.004702194	0.021159875	0.00862069	0.000783699	0.00862069	0.007053292	0.014890282	0.018025078	0.000783699	0.005485893	0.003134796	0.000783699	0.006269592	0.005485893	0.000783699	0.012539185	0.006269592	0.000783699	0.005485893	0.003918495	0.027429467	0.009404389	0.010188088	0.023510972	0.003918495	0.001567398	0.006269592	0.005485893	0.005485893	0.003134796	0.010971787	0.009404389	0.002351097	0.012539185	0.005485893	0.010971787	0.003134796	0	0.010188088	0.00862069	0.009404389	0.014890282	0.001567398	0.014890282	0.002351097	0.014106583	0.006269592	0.010188088	0.001567398	0	0.014106583	0.000783699	0.009404389	0.00862069	0.001567398	0.002351097	0.003134796	0.000783699	0.023510972	0.020376176	0.00862069	0.005485893	0.003134796	0	0.010971787	0.005485893	0.013322884	0	0.000783699	0.002351097	0.005485893	0.001567398	0.001567398	0.003918495	0.001567398	0.000783699	0.000783699	0.002351097	0.010188088	0.001567398	0.005485893	0.003918495	0.001567398	0.001567398	0.00862069	0.007836991	0.000783699	0.002351097	0.007053292	0.020376176	0.000783699	0.001567398	0.001567398	0.002351097	0.004702194	0.005485893	0.002351097	0.003918495	0.007053292	0.000783699	0.007053292	0.007053292	0.006269592	0.013322884	0.012539185	0.002351097	0.006269592	0	0.001567398	0.017241379	0	0.000783699	0.007836991	0.009404389	0.010188088	0.014106583	0.000783699	0.021159875	0.01645768	0.001567398	0.018025078	0.013322884	0.014106583	1	1	2	8	10
ZMA.INS.1275531_1	0.005008347	0.000556483	0.009460211	0.002225932	0.003895381	0.000556483	0.017807457	0.001112966	0.017807457	0.001112966	0.004451864	0.006121313	0.002225932	0.001669449	0.017250974	0.017250974	0.03116305	0.002782415	0.001669449	0.001669449	0.03672788	0.001669449	0.006121313	0.001669449	0.016138008	0.006121313	0.003895381	0.007234279	0.005008347	0.000556483	0.001669449	0.008903728	0.009460211	0.002225932	0.007234279	0.000556483	0.021702838	0.007790762	0.000556483	0.010573178	0.010573178	0.003338898	0.005008347	0.002225932	0.000556483	0.006121313	0.002782415	0.017250974	0.025598219	0.006677796	0.006677796	0.002225932	0.004451864	0.009460211	0.002782415	0.005008347	0.001669449	0.004451864	0.007234279	0.003895381	0.003338898	0.002782415	0.006121313	0.000556483	0.000556483	0.019476906	0.008903728	0.002782415	0.014468559	0.000556483	0.013912076	0.000556483	0.015581525	0.015025042	0.015581525	0.00556483	0.005008347	0.023372287	0.000556483	0.003895381	0.003338898	0.002225932	0.001112966	0.003895381	0.000556483	0.001669449	0.013355593	0.033388982	0.001112966	0.005008347	0.000556483	0.005008347	0.008903728	0.008347245	0.001112966	0.002782415	0.002225932	0.005008347	0.000556483	0.001112966	0.006121313	0.001669449	0.001669449	0.000556483	0.006677796	0.003895381	0.002225932	0.013355593	0.000556483	0.003895381	0.011129661	0.004451864	0.026154702	0.000556483	0.001669449	0.007790762	0.024485253	0.001112966	0.003338898	0.000556483	0.001669449	0.003895381	0.003338898	0.003895381	0.004451864	0.004451864	0	0.002782415	0.003338898	0.011129661	0.00556483	0.006677796	0.002782415	0.006677796	0.001112966	0.00556483	0.006677796	0.001112966	0.000556483	0.012242627	0.009460211	0.000556483	0.002782415	0.001112966	0.026154702	0.00556483	0.000556483	0.007790762	0.037284363	0.009460211	1	1	2	8	16
ZMA.INS.1275576_1	0.002496879	0.00062422	0.015605493	0.002496879	0.003745318	0.001248439	0.012484395	0.001248439	0.009987516	0	0	0.015605493	0.001248439	0.00062422	0.02247191	0.013108614	0.02247191	0.002496879	0.003121099	0.001248439	0.040574282	0.006242197	0.011235955	0.001248439	0.008114856	0.002496879	0.005617978	0.005617978	0.006242197	0.002496879	0.001872659	0.006866417	0.013108614	0.001872659	0.012484395	0	0.014981273	0.006866417	0	0.009987516	0.012484395	0.001872659	0.004369538	0.003745318	0.001872659	0.001872659	0.004369538	0.012484395	0.019975031	0.002496879	0.008114856	0.003745318	0.006866417	0.010611735	0.004993758	0.008114856	0.00062422	0.004993758	0.008114856	0.004369538	0.004993758	0.003121099	0.006242197	0.001872659	0.00062422	0.02184769	0.011860175	0.003121099	0.013108614	0.00062422	0.018726592	0.003121099	0.019975031	0.009363296	0.013108614	0.003121099	0.003745318	0.020599251	0.011860175	0.004369538	0.010611735	0.004369538	0.002496879	0.006242197	0.001872659	0.013108614	0.010611735	0.016229713	0.007490637	0.004993758	0.001248439	0.008114856	0.003745318	0.005617978	0.001248439	0.001872659	0.002496879	0.002496879	0.002496879	0.003745318	0.006866417	0.002496879	0.001248439	0.004993758	0.003745318	0.012484395	0.001248439	0.007490637	0.001872659	0.002496879	0.020599251	0.001248439	0.014981273	0.001248439	0.00062422	0.011235955	0.02309613	0.001248439	0.001872659	0.00062422	0.004993758	0.004369538	0.005617978	0.001872659	0.001872659	0.005617978	0.001872659	0.006866417	0.002496879	0.013108614	0.006242197	0.001248439	0.002496879	0.004993758	0.001248439	0.001248439	0.005617978	0.001248439	0.006866417	0.010611735	0.007490637	0.004369538	0.004993758	0.001872659	0.021223471	0.005617978	0.003121099	0.007490637	0.02247191	0.006242197	1	1	2	8	23
ZMA.INS.1275532_1	0.005978261	0.002173913	0.005978261	0.001086957	0.001086957	0.000543478	0.011413043	0.00326087	0.009782609	0.001086957	0.002717391	0.008695652	0	0	0.016304348	0.013043478	0.04673913	0.002717391	0.003804348	0.001086957	0.025	0.00326087	0.004891304	0.000543478	0.013586957	0.00923913	0.002173913	0.005434783	0.010869565	0.00326087	0	0.005978261	0.015217391	0.002173913	0.003804348	0.002173913	0.016304348	0.005434783	0.000543478	0.007608696	0.013043478	0.001086957	0.007065217	0.002717391	0.001630435	0.005978261	0.003804348	0.013043478	0.011956522	0.001630435	0.0125	0.00326087	0.004891304	0.003804348	0.002173913	0.002717391	0.002173913	0.002173913	0.005434783	0.004347826	0.005434783	0.004891304	0.005434783	0.002173913	0	0.021195652	0.007065217	0.003804348	0.013043478	0	0.019021739	0.002173913	0.020108696	0.011413043	0.013043478	0.003804348	0.00326087	0.020108696	0.001086957	0.004347826	0.010869565	0.00326087	0.001086957	0.003804348	0.000543478	0.030978261	0.016304348	0.018478261	0.010869565	0.009782609	0.001086957	0.004891304	0.003804348	0.010326087	0	0.004347826	0.004347826	0.005978261	0.002173913	0.002173913	0.005978261	0.00326087	0.001630435	0.003804348	0.005978261	0.010326087	0.00326087	0.014130435	0.001086957	0.004891304	0.011413043	0.002173913	0.017934783	0.001086957	0.003804348	0.017391304	0.019565217	0.001630435	0.00326087	0.002717391	0.004347826	0.003804348	0.003804348	0.001086957	0.00326087	0.003804348	0.001630435	0.010869565	0.003804348	0.014130435	0.007065217	0.003804348	0.004347826	0.004891304	0.000543478	0.001086957	0.008695652	0.001630435	0.002173913	0.008695652	0.010869565	0.002717391	0.004347826	0	0.013586957	0.008695652	0.002717391	0.007608696	0.022282609	0.011413043	1	1	2	8	10
ZMA.INS.1275577_1	0.003981305	0.005539207	0.005712307	0.003115804	0.001731002	0.001731002	0.011251515	0.001557902	0.026138134	0.005539207	0.003635105	0.013155617	0.000865501	0.002423403	0.012290116	0.006058508	0.043621257	0.002596503	0.000865501	0.005539207	0.034966245	0.000692401	0.006231608	0.003635105	0.004327506	0.006058508	0.003462005	0.001557902	0.006404708	0.004846806	0.001904102	0.003981305	0.006924009	0.005712307	0.003808205	0.003288904	0.018867925	0.004327506	0.000519301	0.002423403	0.017136922	0.002423403	0.005712307	0.004154405	0.001384802	0.001557902	0.001038601	0.009347412	0.017656223	0.002769604	0.003462005	0.002250303	0.006750909	0.013501818	0.004327506	0.001731002	0.001211702	0.00778951	0.009001212	0.009174312	0.002077203	0.003462005	0.006058508	0.003288904	0.001038601	0.026484334	0.021464428	0.001731002	0.00796261	0.000865501	0.009347412	0.000692401	0.012117016	0.016963822	0.021118227	0.002423403	0.001557902	0.001731002	0.001038601	0.004500606	0.008308811	0.005366107	0.003115804	0.005193007	0.004327506	0.001731002	0.006924009	0.03098494	0.001904102	0.006750909	0	0.004673706	0.002942704	0.00778951	0.0003462	0.0001731	0.003115804	0.006577809	0.001731002	0.004500606	0.003635105	0.0003462	0.001384802	0.006058508	0.005366107	0.006404708	0.000692401	0.011943916	0.001038601	0.009001212	0.019733426	0.005712307	0.037735849	0.001904102	0.002596503	0.01505972	0.022329929	0.001904102	0.001211702	0.002769604	0.003288904	0.005885408	0.007270209	0.001557902	0.001038601	0.005019907	0.001904102	0.007270209	0.003808205	0.021464428	0.007097109	0.004673706	0.004846806	0.003981305	0.002077203	0.004673706	0.006577809	0.003462005	0.003115804	0.003462005	0.003115804	0.00744331	0.006058508	0.002942704	0.01505972	0.011424615	0.003981305	0.003115804	0.02284923	0.008655011	0	0	0	9	4
ZMA.INS.1275559_1	0.006242197	0.001872659	0.006866417	0.003121099	0.005617978	0.00062422	0.004369538	0.001248439	0.016853933	0.005617978	0.002496879	0.008739076	0.001872659	0.001872659	0.008114856	0.014357054	0.013732834	0.004993758	0.001248439	0.005617978	0.017478152	0.003121099	0.005617978	0.003745318	0.009363296	0.002496879	0.004993758	0.007490637	0.007490637	0.005617978	0.003745318	0.006242197	0.012484395	0.006866417	0.002496879	0.002496879	0.012484395	0.011235955	0.003121099	0.009363296	0.007490637	0.00062422	0.008739076	0.003121099	0.003121099	0.001872659	0.003121099	0.019975031	0.005617978	0.002496879	0.004369538	0.005617978	0	0.017478152	0.003121099	0.002496879	0.003745318	0.003121099	0.006242197	0.009363296	0.001248439	0.002496879	0.009987516	0.004369538	0.00062422	0.008114856	0.012484395	0.004369538	0.013108614	0.001248439	0.038701623	0.001248439	0.032459426	0.018726592	0.010611735	0.005617978	0.002496879	0.029962547	0.007490637	0.006866417	0.001872659	0.013732834	0.001872659	0.008114856	0.001872659	0.009363296	0.013732834	0.026217228	0.004993758	0.011235955	0.00062422	0.007490637	0.003121099	0.006866417	0.00062422	0.001872659	0.003745318	0.003121099	0.00062422	0.004369538	0.002496879	0.001872659	0.002496879	0.011860175	0.004993758	0.006242197	0.001248439	0.006242197	0.001248439	0.009987516	0.017478152	0.002496879	0.017478152	0.00062422	0.003121099	0.005617978	0.016229713	0.002496879	0.002496879	0.006242197	0.006866417	0.003745318	0.011860175	0.004369538	0.006866417	0.004369538	0.001248439	0.008114856	0.001872659	0.010611735	0.005617978	0.003745318	0.009363296	0.003121099	0.00062422	0.004369538	0.006242197	0.001872659	0.008114856	0.004993758	0.009987516	0.003121099	0.003121099	0.004369538	0.025593009	0.003121099	0.004369538	0.001248439	0.007490637	0.003745318	0	0	0	1	7
ZMA.INS.1275551_1	0.00340329	0.00680658	0.00680658	0.00340329	0.00340329	0.00226886	0.009642655	0.00226886	0.013613159	0.002836075	0.005104935	0.01020987	0.000567215	0.00226886	0.015882019	0.024957459	0.006239365	0.00453772	0.00113443	0.002836075	0.031764039	0.001701645	0.009642655	0.001701645	0.015314804	0.00567215	0.00113443	0.001701645	0.012478729	0.00340329	0.00340329	0.009642655	0.014180374	0.003970505	0.003970505	0.00226886	0.020419739	0.00567215	0.00340329	0.00907544	0.00453772	0.001701645	0.00907544	0.00226886	0.00226886	0.00226886	0.00453772	0.026091889	0.014180374	0.00226886	0.001701645	0.00567215	0.00340329	0.018150879	0.00340329	0.001701645	0.00226886	0.00340329	0.006239365	0.00794101	0.00226886	0.002836075	0.003970505	0.001701645	0.001701645	0.00907544	0.00680658	0.005104935	0.01020987	0.000567215	0.018718094	0.001701645	0.019285309	0.016449234	0.006239365	0.012478729	0	0.024390244	0	0.00226886	0.003970505	0.001701645	0.002836075	0.006239365	0.00113443	0.013613159	0.014180374	0.038003403	0.011344299	0.007373795	0.000567215	0.005104935	0.00453772	0.015314804	0.00113443	0.003970505	0.00340329	0.00340329	0	0.00567215	0.00340329	0.003970505	0.00113443	0.007373795	0.00340329	0.00680658	0.00226886	0.010777085	0	0.00907544	0.010777085	0.001701645	0.026091889	0.000567215	0.001701645	0.00226886	0.025524674	0	0.00453772	0.00340329	0.00453772	0.001701645	0.009642655	0.003970505	0.005104935	0.00453772	0.000567215	0.00113443	0.00453772	0.017016449	0.006239365	0.005104935	0.003970505	0.00453772	0.000567215	0.001701645	0.011344299	0.00226886	0.00340329	0.00794101	0.00567215	0.00340329	0.002836075	0.001701645	0.023823029	0.00113443	0.001701645	0.005104935	0.015882019	0.013045944	0	0	0	1	7
ZMA.INS.1275534_1	0.002542912	0.000635728	0.007628735	0.003814367	0.006357279	0.005085823	0.012714558	0	0.014621742	0.002542912	0.007628735	0.009535919	0	0.001907184	0.011443102	0.021614749	0.007628735	0.001271456	0.004450095	0.00317864	0.016528926	0.005721551	0.005721551	0.000635728	0.01525747	0.00317864	0.001907184	0.00317864	0.012714558	0.005085823	0.002542912	0.011443102	0.012714558	0.00317864	0.005085823	0.000635728	0.010807374	0.006993007	0.001271456	0.01207883	0.003814367	0.001271456	0.007628735	0.002542912	0.003814367	0.000635728	0.003814367	0.033693579	0.013350286	0.006357279	0.003814367	0.008900191	0.004450095	0.019707565	0.005721551	0.001271456	0.00317864	0.006357279	0.007628735	0.003814367	0.001271456	0.00317864	0.008264463	0.001907184	0.001907184	0.009535919	0.008900191	0.002542912	0.021614749	0.001907184	0.022250477	0.001271456	0.026064844	0.01207883	0.008264463	0.009535919	0.001907184	0.027972028	0.004450095	0.005085823	0.002542912	0.002542912	0.000635728	0.008264463	0.001271456	0.010171647	0.0273363	0.029879212	0.005721551	0.008900191	0.000635728	0.008900191	0.005085823	0.010171647	0.000635728	0.004450095	0.005085823	0.004450095	0.000635728	0.003814367	0.005721551	0.009535919	0	0.004450095	0.006357279	0.009535919	0.003814367	0.005085823	0.001907184	0.005085823	0.011443102	0.002542912	0.015893198	0	0.005085823	0.006357279	0.024157661	0	0.002542912	0.001907184	0.005085823	0.002542912	0.005085823	0.002542912	0.005085823	0.005085823	0.001271456	0.004450095	0.00317864	0.009535919	0.005085823	0.003814367	0.005721551	0.00317864	0	0.002542912	0.008264463	0	0.002542912	0.006357279	0.005721551	0.004450095	0.004450095	0.000635728	0.0273363	0.00317864	0.001271456	0.006993007	0.010807374	0.008264463	0	0	0	1	7
ZMA.INS.1276573_1	0.022440393	0.004207574	0.008415147	0.014025245	0.001402525	0.001402525	0	0.004207574	0.014025245	0.001402525	0.005610098	0.004207574	0	0.007012623	0.011220196	0.009817672	0.004207574	0.008415147	0.001402525	0.002805049	0.014025245	0.001402525	0	0.004207574	0.01542777	0.014025245	0.001402525	0.001402525	0.008415147	0.007012623	0.001402525	0.004207574	0.005610098	0.011220196	0.025245442	0	0.008415147	0.002805049	0.001402525	0.002805049	0.001402525	0.004207574	0.008415147	0.001402525	0	0.009817672	0.007012623	0.014025245	0.008415147	0.016830295	0.008415147	0.009817672	0.002805049	0.022440393	0.007012623	0.002805049	0	0.014025245	0.011220196	0.004207574	0.002805049	0.009817672	0.005610098	0.004207574	0.001402525	0.01542777	0.021037868	0.007012623	0.012622721	0.001402525	0.004207574	0.01542777	0.008415147	0.01542777	0.009817672	0.002805049	0.007012623	0.002805049	0.022440393	0.004207574	0.001402525	0.005610098	0.001402525	0.002805049	0.004207574	0.009817672	0.011220196	0.012622721	0.004207574	0	0	0.005610098	0.008415147	0.011220196	0.001402525	0	0.002805049	0.012622721	0.001402525	0.005610098	0.011220196	0.001402525	0	0.009817672	0.002805049	0.002805049	0.002805049	0.009817672	0.007012623	0.005610098	0.007012623	0.009817672	0.002805049	0.009817672	0.008415147	0.008415147	0.019635344	0	0	0.002805049	0.001402525	0.002805049	0.005610098	0.008415147	0	0.009817672	0.002805049	0.001402525	0.007012623	0.009817672	0	0.008415147	0.005610098	0.012622721	0.001402525	0.005610098	0.011220196	0.004207574	0.002805049	0.002805049	0.002805049	0.019635344	0.014025245	0.002805049	0.01542777	0.011220196	0.002805049	0.002805049	0.005610098	0.009817672	0	0	0	1	7
ZMA.INS.1276564_1	0.009857612	0	0.004381161	0.019715225	0.005476451	0.00109529	0.003285871	0.00109529	0.016429354	0.005476451	0.009857612	0.003285871	0	0.005476451	0.008762322	0.006571742	0.018619934	0.007667032	0	0.00109529	0.014238773	0.002190581	0	0.003285871	0.013143483	0.00109529	0.004381161	0.004381161	0.008762322	0.004381161	0.00109529	0.005476451	0.003285871	0.005476451	0.010952903	0.007667032	0.010952903	0.007667032	0	0	0.005476451	0.004381161	0.006571742	0.008762322	0.00109529	0.006571742	0.002190581	0.019715225	0.020810515	0.005476451	0.008762322	0.006571742	0.00109529	0.023001095	0.004381161	0.00109529	0.00109529	0.012048193	0.006571742	0.003285871	0.007667032	0.007667032	0.00109529	0.00109529	0	0.017524644	0.024096386	0.00109529	0.013143483	0.006571742	0.002190581	0.003285871	0.00109529	0.012048193	0.013143483	0.002190581	0.002190581	0.002190581	0.002190581	0.007667032	0.013143483	0.007667032	0.008762322	0.005476451	0.007667032	0.031763417	0.008762322	0.009857612	0.003285871	0.007667032	0	0.005476451	0.006571742	0.006571742	0.003285871	0	0.004381161	0.013143483	0.004381161	0.00109529	0.015334064	0.00109529	0	0.007667032	0.003285871	0.005476451	0	0.005476451	0.00109529	0.007667032	0.010952903	0.010952903	0.013143483	0.004381161	0.009857612	0.012048193	0.024096386	0.00109529	0.004381161	0.002190581	0.00109529	0.002190581	0.012048193	0.003285871	0.00109529	0.013143483	0.004381161	0.00109529	0.005476451	0.009857612	0.010952903	0.005476451	0.004381161	0.004381161	0.002190581	0.003285871	0.010952903	0.012048193	0.00109529	0.005476451	0.005476451	0.014238773	0.008762322	0.00109529	0.018619934	0.010952903	0.00109529	0.006571742	0.007667032	0.008762322	0	0	0	1	7
ZMA.INS.1276418_1	0.014272122	0	0.005708849	0.019029496	0.00190295	0.003805899	0.012369172	0.00190295	0.007611798	0.002854424	0.007611798	0.010466223	0.000951475	0.004757374	0.011417697	0.005708849	0.00190295	0.005708849	0.002854424	0.00190295	0.010466223	0	0.010466223	0.005708849	0.005708849	0.013320647	0.003805899	0.004757374	0.007611798	0.006660324	0.002854424	0.002854424	0.006660324	0.004757374	0.016175071	0.00190295	0.004757374	0.000951475	0.000951475	0.002854424	0.007611798	0.006660324	0.009514748	0.00190295	0.000951475	0.003805899	0.000951475	0.016175071	0.008563273	0.004757374	0.005708849	0.006660324	0.000951475	0.022835395	0.000951475	0.002854424	0	0.017126546	0.005708849	0.002854424	0.010466223	0.005708849	0.000951475	0.003805899	0.00190295	0.019029496	0.019029496	0.003805899	0.007611798	0.002854424	0.002854424	0.003805899	0.002854424	0.010466223	0.010466223	0.000951475	0.004757374	0.008563273	0.017126546	0.003805899	0.013320647	0.005708849	0.004757374	0.00190295	0.006660324	0.018078021	0.007611798	0.017126546	0.012369172	0.012369172	0.000951475	0.005708849	0.022835395	0.008563273	0.000951475	0.000951475	0.003805899	0.016175071	0.004757374	0.004757374	0.011417697	0	0	0.007611798	0.006660324	0.006660324	0.000951475	0.012369172	0.005708849	0.003805899	0.008563273	0.012369172	0.005708849	0.006660324	0.00190295	0.008563273	0.014272122	0.000951475	0.003805899	0.002854424	0.004757374	0	0.005708849	0.011417697	0.002854424	0.009514748	0.005708849	0.00190295	0.016175071	0.003805899	0.004757374	0.010466223	0.002854424	0.011417697	0.00190295	0.007611798	0.009514748	0.010466223	0.003805899	0.003805899	0.009514748	0.006660324	0.009514748	0.000951475	0.016175071	0.005708849	0.000951475	0.006660324	0.016175071	0.005708849	0	0	0	1	7
ZMA.INS.1276417_1	0.017992424	0.011363636	0.006628788	0.021780303	0	0.002840909	0.003787879	0	0.005681818	0	0.005681818	0.009469697	0	0.003787879	0.010416667	0.006628788	0.005681818	0.007575758	0	0.002840909	0.013257576	0	0.00094697	0.002840909	0.014204545	0.003787879	0.002840909	0.003787879	0.017045455	0.006628788	0.003787879	0.006628788	0.003787879	0.008522727	0.009469697	0.002840909	0.007575758	0.00094697	0.001893939	0.001893939	0.004734848	0.003787879	0.010416667	0.006628788	0.00094697	0.007575758	0.00094697	0.014204545	0.011363636	0.012310606	0.007575758	0.003787879	0.001893939	0.014204545	0.006628788	0.002840909	0.00094697	0.006628788	0.010416667	0.006628788	0.001893939	0.010416667	0.003787879	0.00094697	0	0.015151515	0.027462121	0.001893939	0.016098485	0.001893939	0.005681818	0.012310606	0.007575758	0.014204545	0.009469697	0	0.012310606	0.004734848	0.002840909	0.009469697	0.007575758	0.005681818	0.004734848	0.011363636	0.004734848	0.027462121	0.003787879	0.017992424	0.003787879	0.010416667	0	0.011363636	0.004734848	0.002840909	0	0.00094697	0.005681818	0.011363636	0.006628788	0.004734848	0.009469697	0	0	0.013257576	0.003787879	0.007575758	0.00094697	0.006628788	0.005681818	0.007575758	0.013257576	0.011363636	0.008522727	0.004734848	0.009469697	0.010416667	0.020833333	0.00094697	0.001893939	0.002840909	0.00094697	0.003787879	0.013257576	0.011363636	0	0.013257576	0.002840909	0.003787879	0.007575758	0.005681818	0.009469697	0.005681818	0.003787879	0.005681818	0.001893939	0.004734848	0.004734848	0.004734848	0.004734848	0.004734848	0.004734848	0.012310606	0.007575758	0.00094697	0.016098485	0.005681818	0.002840909	0.003787879	0.010416667	0.010416667	0	0	0	1	7
ZMA.INS.1276601_1	0.012917115	0.004305705	0.004305705	0.016146394	0.001076426	0	0.003229279	0.002152853	0.006458558	0	0.001076426	0.007534984	0	0.005382131	0.011840689	0.007534984	0.010764263	0.002152853	0	0.002152853	0.010764263	0.003229279	0.007534984	0.002152853	0.00861141	0.009687836	0.001076426	0.003229279	0.011840689	0.002152853	0.001076426	0.004305705	0.005382131	0.00861141	0.004305705	0.001076426	0.006458558	0.003229279	0	0	0.005382131	0.003229279	0.009687836	0.00861141	0	0.003229279	0.002152853	0.021528525	0.006458558	0.004305705	0.003229279	0.006458558	0	0.012917115	0.010764263	0.004305705	0	0.013993541	0.007534984	0.004305705	0.005382131	0.004305705	0	0.002152853	0.001076426	0.018299247	0.012917115	0.006458558	0.011840689	0.003229279	0.006458558	0.012917115	0.001076426	0.01722282	0.015069968	0.005382131	0.004305705	0.004305705	0.026910657	0.009687836	0.003229279	0.003229279	0.002152853	0.016146394	0.006458558	0.066738428	0.007534984	0.009687836	0.013993541	0.005382131	0	0.005382131	0.015069968	0.004305705	0.001076426	0	0.005382131	0.015069968	0.004305705	0.003229279	0.006458558	0	0	0.002152853	0.005382131	0.005382131	0.001076426	0.009687836	0.001076426	0.005382131	0.01722282	0.011840689	0.012917115	0.005382131	0.004305705	0.011840689	0.018299247	0	0.002152853	0.004305705	0	0.004305705	0.011840689	0.023681378	0.002152853	0.009687836	0.002152853	0	0.002152853	0.006458558	0.007534984	0.012917115	0.004305705	0.00861141	0.003229279	0.002152853	0.003229279	0.003229279	0.003229279	0.010764263	0.004305705	0.013993541	0.011840689	0	0.015069968	0.002152853	0	0.010764263	0.007534984	0.00861141	0	0	0	5	25
